Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_CO2_r,Meas_Pa,Meas_Tair,Meas_Tleaf
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,3,1701288007,155,2023-11-29T20:00:07Z,13:00:07,2.26,4.56,320.15,241.07,0.11,32.31,63.02,3.04,1.82,0.78,0.023539104,4.56,41.23,1.65,0.58,700.01,324.42,88,32.18,31.05
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,4,1701288069,217,2023-11-29T20:01:09Z,13:01:09,2.09,4.47,324.62,239.1,0.1,32.44,62.56,3.03,1.87,0.78,0.023539104,4.47,43.54,1.75,0.57,700,331.38,88,32.24,31.18
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,5,1701288125,273,2023-11-29T20:02:05Z,13:02:05,2.07,-2.25,325.15,352.09,0.09,32.5,62.12,3.02,1.9,0.78,0.023539104,-2.25,45.8,1.79,0.57,700.01,338.74,88,32.29,31.3
2023-11-29-1226_logdata-base-level3,group3,"12:55:04 ev3ref, 12:55:05 ev3ref",3,Reference,6,1701288192,340,2023-11-29T20:03:12Z,13:03:12,1.96,4.46,337.97,243.52,0.09,32.6,61.65,3,1.94,0.78,0.023539104,4.46,47.62,1.83,0.56,699.97,345.32,88,32.34,31.4
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,1,1702061549,0,2023-12-08T18:52:29Z,11:52:29,0.79,2.24,343.55,242.69,0.04,29.22,59.95,2.34,1.73,0.77,-0.301899132,2.24,14.8,0.57,0.68,699.94,345.9,88.45,28.49,27.6
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,2,1702061604,55,2023-12-08T18:53:24Z,11:53:24,0.81,-6.21,345.14,580.87,0.04,29.36,59.63,2.35,1.76,0.77,-0.301899132,-6.21,25.81,0.77,0.65,700.01,354.54,88.45,28.63,27.9
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,3,1702061653,104,2023-12-08T18:54:13Z,11:54:13,0.82,2.76,342.78,220.18,0.04,29.49,59.26,2.35,1.79,0.77,-0.301899132,2.76,29.64,0.88,0.64,700,345.69,88.45,28.76,28.09
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,4,1702061707,158,2023-12-08T18:55:07Z,11:55:07,0.81,2.58,342.6,224.75,0.04,29.61,58.95,2.35,1.81,0.77,-0.301899132,2.58,32.82,0.95,0.63,700.06,345.46,88.44,28.88,28.23
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,5,1702061753,204,2023-12-08T18:55:53Z,11:55:53,0.8,2.58,342.42,222.09,0.04,29.71,58.65,2.36,1.83,0.77,-0.301899132,2.58,34.91,0.99,0.62,699.98,345.37,88.44,28.98,28.36
2023-12-08-1126_logdata-heat-tc_Elev2,group1,11:52:20 lvl2 ref,2,Reference,6,1702061811,262,2023-12-08T18:56:51Z,11:56:51,0.79,2.71,342.7,212.86,0.04,29.82,58.29,2.35,1.86,0.77,-0.301899132,2.71,36.18,1.04,0.62,700,345.6,88.44,29.08,28.47
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,1,1702062092,0,2023-12-08T19:01:32Z,12:01:32,0.99,3.13,346.85,225.8,0.05,30.02,58.12,2.39,1.88,0.77,-0.301899132,3.13,25.83,0.59,0.67,699.98,349.37,88.43,29.36,28.58
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,2,1702062127,35,2023-12-08T19:02:07Z,12:02:07,0.92,3.03,343.08,214.44,0.04,30.15,57.67,2.38,1.91,0.77,-0.301899132,3.03,32.29,0.76,0.65,700.01,344.6,88.43,29.46,28.92
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,3,1702062195,103,2023-12-08T19:03:15Z,12:03:15,0.83,2.68,341.73,212.65,0.04,30.27,57.03,2.37,1.96,0.77,-0.301899132,2.68,37.26,0.94,0.63,700.02,344.38,88.43,29.54,29.11
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,4,1702062250,158,2023-12-08T19:04:10Z,12:04:10,0.77,3.48,348.78,171.34,0.03,30.35,56.84,2.37,1.98,0.77,-0.301899132,3.48,38.76,1.02,0.62,699.99,347.19,88.43,29.6,29.23
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,5,1702062318,226,2023-12-08T19:05:18Z,12:05:18,0.75,2.6,342.05,200.53,0.03,30.45,56.51,2.37,2.01,0.77,-0.301899132,2.6,40.61,1.07,0.61,699.94,344.11,88.43,29.7,29.34
2023-12-08-1126_logdata-heat-tc_Elev2,group2,"11:58:14 lvl2 control, 11:58:18 lvl2 control, 11:58:19 lvl2 control",2,Control,6,1702062370,278,2023-12-08T19:06:10Z,12:06:10,0.73,2.41,345.69,209.91,0.03,30.53,56.29,2.37,2.03,0.77,-0.301899132,2.41,41.53,1.1,0.61,700.02,346.04,88.43,29.77,29.42
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,1,1702062670,0,2023-12-08T19:11:10Z,12:11:10,0.6,1.84,341.32,211.54,0.02,30.67,55.68,2.35,2.08,0.77,-0.301899132,1.84,22.51,0.84,0.64,699.99,343.23,88.42,29.85,29.16
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,2,1702062739,69,2023-12-08T19:12:19Z,12:12:19,0.58,1.98,341.52,195.36,0.02,30.78,55.33,2.35,2.1,0.77,-0.301899132,1.98,32.25,1.03,0.62,700.02,343.82,88.43,29.96,29.36
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,3,1702062794,124,2023-12-08T19:13:14Z,12:13:14,0.54,2.19,341.2,168.79,0.02,30.86,55.16,2.35,2.12,0.77,-0.301899132,2.19,35.05,1.1,0.61,699.99,343.47,88.43,30.02,29.48
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,4,1702062849,179,2023-12-08T19:14:09Z,12:14:09,0.56,1.99,341.15,187.46,0.02,30.91,54.88,2.35,2.14,0.77,-0.301899132,1.99,36.66,1.14,0.61,700.02,343.36,88.43,30.07,29.55
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,5,1702062931,261,2023-12-08T19:15:31Z,12:15:31,0.56,2.11,340.89,179.34,0.02,30.95,54.84,2.35,2.15,0.77,-0.301899132,2.11,39.07,1.17,0.6,700.03,343.17,88.43,30.12,29.6
2023-12-08-1126_logdata-heat-tc_Elev2,group3,"12:11:02 lvl2 treat, 12:11:03 lvl2 treat",2,Treatment,6,1702062996,326,2023-12-08T19:16:36Z,12:16:36,0.56,2.25,340.56,165.94,0.02,31.01,54.73,2.35,2.16,0.77,-0.301899132,2.25,39.76,1.19,0.6,700,342.88,88.43,30.17,29.64
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,1,1702064522,0,2023-12-08T19:42:02Z,12:42:02,0.46,1.74,409.97,251.5,0.02,32.35,61.39,2.85,2.03,0.77,-0.301899132,1.74,18.87,1.47,0.57,700.03,395.27,88.37,31.48,31.05
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,2,1702064572,50,2023-12-08T19:42:52Z,12:42:52,0.43,-7.2,430.5,1049.69,0.02,32.44,61.18,2.85,2.05,0.77,-0.301899132,-7.2,22.24,1.54,0.56,699.99,456.55,88.37,31.55,31.16
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,3,1702064607,85,2023-12-08T19:43:27Z,12:43:27,0.46,2.44,399.79,183.75,0.02,32.49,61.06,2.85,2.06,0.77,-0.301899132,2.44,22.3,1.57,0.56,700.03,404.21,88.37,31.62,31.3
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,4,1702064645,123,2023-12-08T19:44:05Z,12:44:05,0.48,0.26,399.81,364.11,0.02,32.54,61.04,2.86,2.06,0.77,-0.301899132,0.26,23.58,1.59,0.56,700.03,400.11,88.37,31.67,31.34
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,5,1702064708,186,2023-12-08T19:45:08Z,12:45:08,0.56,3.75,363.84,93.03,0.02,32.56,60.67,2.85,2.08,0.77,-0.301899132,3.75,24.39,1.62,0.56,700,363.48,88.38,31.73,31.32
2023-12-08-1126_logdata-heat-tc_Elev2,group4,"12:41:54 lvl3 ont 2, 12:41:55 lvl3 ont 2",3,Control,6,1702064781,259,2023-12-08T19:46:21Z,12:46:21,0.65,-0.05,400.65,388.11,0.03,32.58,60.54,2.86,2.08,0.77,-0.301899132,-0.05,26.02,1.63,0.56,700,391.68,88.38,31.79,31.33
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,1,1702065123,0,2023-12-08T19:52:03Z,12:52:03,1.62,0.58,495.98,466.32,0.07,32.31,62.64,2.98,1.88,0.77,-0.301899132,0.58,24.29,0.99,0.62,700.02,438.68,88.38,31.92,30.61
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,2,1702065160,37,2023-12-08T19:52:40Z,12:52:40,1.41,2.5,427,347.23,0.06,32.48,61.68,2.95,1.96,0.77,-0.301899132,2.5,29.2,1.2,0.6,700.05,435.27,88.37,32,30.9
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,3,1702065197,74,2023-12-08T19:53:17Z,12:53:17,1.21,3.85,386.96,254.21,0.05,32.63,61.33,2.94,2.01,0.77,-0.301899132,3.85,29.8,1.36,0.58,700.01,377.22,88.37,32.06,31.1
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,4,1702065244,121,2023-12-08T19:54:04Z,12:54:04,0.99,4.89,386.92,182.23,0.04,32.78,60.6,2.91,2.08,0.77,-0.301899132,4.89,32.81,1.5,0.57,700.02,394.11,88.37,32.12,31.26
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,5,1702065295,172,2023-12-08T19:54:55Z,12:54:55,0.74,2.24,381.8,244.33,0.03,32.95,59.48,2.87,2.17,0.77,-0.301899132,2.24,32.78,1.61,0.56,700.04,389.88,88.37,32.2,31.41
2023-12-08-1126_logdata-heat-tc_Elev2,group5,"12:48:23 lvl3 trt 3, 12:48:23 lvl3 trt 3",3,Treatment,6,1702065329,206,2023-12-08T19:55:29Z,12:55:29,0.67,2.44,360.95,197.71,0.03,33.05,59.34,2.88,2.19,0.77,-0.301899132,2.44,32.31,1.66,0.55,700.01,362.79,88.37,32.26,31.58
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,1,1702065539,0,2023-12-08T19:58:59Z,12:58:59,1.3,0.06,364.5,349.11,0.05,32.77,60.97,2.95,2.04,0.77,-0.301899132,0.06,6.11,0.76,0.65,700,374.97,88.37,32.24,30.98
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,2,1702065572,33,2023-12-08T19:59:32Z,12:59:32,1.33,4.34,367.77,229.63,0.06,32.83,60.62,2.95,2.06,0.77,-0.301899132,4.34,16.38,1.01,0.62,700.01,366.12,88.36,32.31,31.4
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,3,1702065622,83,2023-12-08T20:00:22Z,13:00:22,1.33,4.54,363.08,218.06,0.06,32.87,60.36,2.94,2.08,0.77,-0.301899132,4.54,24.2,1.27,0.59,700.02,367.29,88.37,32.36,31.53
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,4,1702065682,143,2023-12-08T20:01:22Z,13:01:22,1.26,2.18,385.61,303.28,0.05,32.95,60.25,2.94,2.09,0.77,-0.301899132,2.18,29.05,1.43,0.58,700,378.63,88.37,32.4,31.76
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,5,1702065771,232,2023-12-08T20:02:51Z,13:02:51,1.15,-9.76,400.47,720.85,0.05,33.06,59.87,2.94,2.13,0.77,-0.301899132,-9.76,34.64,1.53,0.56,700,413.82,88.37,32.47,32.01
2023-12-08-1126_logdata-heat-tc_Elev2,group6,"12:56:47 lvl3 ref, 12:56:48 lvl3 ref",3,Reference,6,1702065805,266,2023-12-08T20:03:25Z,13:03:25,1.1,3.55,375.92,232.27,0.04,33.13,59.71,2.94,2.15,0.77,-0.301899132,3.55,34.32,1.58,0.56,700.02,382.13,88.37,32.52,32.17
2023-12-08-1236_logdata-heat-tc-lvl3,group1,"12:37:47 lvl3 ont, 12:37:48 lvl3 ont",3,BAD reading,1,1702064290,0,2023-12-08T19:38:10Z,12:38:10,0.57,1.78,366.2,241.52,0.03,32.01,62.35,2.84,1.94,0.77,-0.301899132,1.78,17.6,1.34,0.58,699.94,362.52,88.37,31.18,31.02
2023-12-08-1236_logdata-heat-tc-lvl3,group1,"12:37:47 lvl3 ont, 12:37:48 lvl3 ont",3,BAD reading,2,1702064342,52,2023-12-08T19:39:02Z,12:39:02,0.48,-3.88,376.51,654.8,0.02,32.14,62.15,2.85,1.96,0.77,-0.301899132,-3.88,19.95,1.43,0.57,699.98,378.42,88.37,31.27,31.15
2023-12-15-1126_logdata,group1,NA,3,Treatment,1,1702665786,0,2023-12-15T18:43:06Z,11:43:06,0.39,0.66,336.55,283.16,0.02,29.66,69.6,2.76,1.42,0.8,-0.303721948,0.66,19.98,1.22,0.64,699.99,337.34,88.88,28.76,28.58
2023-12-15-1126_logdata,group1,NA,3,Treatment,2,1702665871,85,2023-12-15T18:44:31Z,11:44:31,0.37,2.35,334.08,154.69,0.02,29.94,68.94,2.78,1.47,0.8,-0.303721948,2.35,29.93,1.47,0.61,699.99,336.56,88.87,29.03,28.91
2023-12-15-1126_logdata,group1,NA,3,Treatment,3,1702665912,126,2023-12-15T18:45:12Z,11:45:12,0.38,4.34,333,5.36,0.02,30.07,68.52,2.78,1.5,0.8,-0.303721948,4.34,32.2,1.53,0.61,699.99,337.47,88.87,29.16,29.08
2023-12-15-1126_logdata,group1,NA,3,Treatment,4,1702665949,163,2023-12-15T18:45:49Z,11:45:49,0.36,10.71,363.36,-470.52,0.02,30.2,68.19,2.79,1.52,0.8,-0.303721948,10.71,34.34,1.57,0.6,700.04,374.21,88.87,29.28,29.22
2023-12-15-1126_logdata,group1,NA,3,Treatment,5,1702666015,229,2023-12-15T18:46:55Z,11:46:55,0.36,0.02,334.14,322.89,0.02,30.36,67.8,2.8,1.55,0.8,-0.303721948,0.02,36.04,1.62,0.6,700.01,334.28,88.88,29.45,29.33
2023-12-15-1126_logdata,group1,NA,3,Treatment,6,1702666104,318,2023-12-15T18:48:24Z,11:48:24,0.38,-5.06,338.68,719.32,0.02,30.58,67.23,2.81,1.59,0.8,-0.303721948,-5.06,38.33,1.66,0.6,700,333.76,88.88,29.67,29.54
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",3,Control,1,1702666559,0,2023-12-15T18:55:59Z,11:55:59,1.44,-1.24,327.14,342.8,0.08,30.92,66.26,2.9,1.59,0.8,-0.303721948,-1.24,29.69,1.09,0.65,700.02,326.37,88.88,30.45,30.03
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",3,Control,2,1702666615,56,2023-12-15T18:56:55Z,11:56:55,1.38,7.8,325.68,143.82,0.07,31.09,65.51,2.89,1.65,0.8,-0.303721948,7.8,40.45,1.38,0.62,700.03,333.93,88.88,30.59,30.18
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",3,Control,3,1702666655,96,2023-12-15T18:57:35Z,11:57:35,1.27,-9.46,362.83,584,0.07,31.23,64.99,2.88,1.69,0.8,-0.303721948,-9.46,45.92,1.49,0.61,700,353.82,88.88,30.69,30.33
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",3,Control,4,1702666710,151,2023-12-15T18:58:30Z,11:58:30,1.2,11.47,371.26,54.19,0.06,31.37,64.36,2.87,1.74,0.8,-0.303721948,11.47,50.22,1.59,0.6,700.03,383.19,88.88,30.8,30.41
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",3,Control,5,1702666764,205,2023-12-15T18:59:24Z,11:59:24,1.11,-2.84,341.35,413.84,0.05,31.51,64.1,2.88,1.77,0.8,-0.303721948,-2.84,49.13,1.67,0.59,700.01,338.89,88.88,30.9,30.52
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",3,Control,6,1702666829,270,2023-12-15T19:00:29Z,12:00:29,1.11,4.22,325.02,187.39,0.05,31.62,63.46,2.87,1.81,0.8,-0.303721948,4.22,50.11,1.75,0.59,699.99,329.6,88.87,31.01,30.61
2023-12-15-1126_logdata,group2,"11:49:45 top_cont, 11:49:46 top_cont, 11:49:50 top_cont",3,Extra reading,7,1702666890,331,2023-12-15T19:01:30Z,12:01:30,1.07,-20.58,350.28,980.46,0.05,31.59,63.53,2.86,1.8,0.8,-0.303721948,-20.58,-475677.62,8914.22,0,699.41,330.41,88.87,30.97,30.34
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",3,Refence,1,1702667104,0,2023-12-15T19:05:04Z,12:05:04,0.89,1.81,319.31,235.18,0.04,32.02,61.79,2.84,1.94,0.8,-0.303721948,1.81,13.8,1.11,0.65,699.97,321.4,88.85,31.32,30.74
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",3,Refence,2,1702667169,65,2023-12-15T19:06:09Z,12:06:09,0.79,-0.02,320.53,309.87,0.03,32.19,61.21,2.83,1.99,0.8,-0.303721948,-0.02,26.64,1.55,0.61,699.96,320.76,88.86,31.46,30.87
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",3,Refence,3,1702667230,126,2023-12-15T19:07:10Z,12:07:10,0.68,14.66,331.5,-484.27,0.03,32.34,60.77,2.83,2.04,0.8,-0.303721948,14.66,32.28,1.73,0.59,699.97,346.4,88.85,31.56,30.93
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",3,Refence,4,1702667281,177,2023-12-15T19:08:01Z,12:08:01,0.66,-7.71,331.33,762.92,0.03,32.43,60.46,2.83,2.06,0.8,-0.303721948,-7.71,33.84,1.81,0.58,700,323.84,88.85,31.64,31.03
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",3,Refence,5,1702667402,298,2023-12-15T19:10:02Z,12:10:02,0.56,-6.92,329.88,803.09,0.02,32.62,59.97,2.83,2.12,0.8,-0.303721948,-6.92,36.05,1.9,0.57,699.99,323.14,88.85,31.79,31.14
2023-12-15-1126_logdata,group3,"12:02:17 top_ref, 12:02:17 top_ref",3,Refence,6,1702667525,421,2023-12-15T19:12:05Z,12:12:05,0.55,1.16,321.38,223.96,0.02,32.77,59.33,2.82,2.16,0.8,-0.303721948,1.16,38.05,1.93,0.57,700.01,322.71,88.85,31.93,31.28
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Reference_2,1,1702669014,0,2023-12-15T19:36:54Z,12:36:54,1.39,1.04,305.81,265.01,0.06,32.24,58.08,2.73,2.11,0.8,-0.303721948,1.04,27.73,0.94,0.67,699.94,307.27,88.88,31.75,30.86
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Reference_2,2,1702669082,68,2023-12-15T19:38:02Z,12:38:02,1.36,3.71,292.92,174.89,0.06,32.29,57.93,2.73,2.12,0.8,-0.303721948,3.71,34.22,1.13,0.65,700,297.03,88.88,31.78,31
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Reference_2,3,1702669141,127,2023-12-15T19:39:01Z,12:39:01,1.28,3.32,291.69,178.12,0.05,32.34,57.57,2.72,2.15,0.8,-0.303721948,3.32,37.42,1.23,0.64,699.98,295.39,88.88,31.81,31.09
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Reference_2,4,1702669197,183,2023-12-15T19:39:57Z,12:39:57,1.28,2.2,293.28,213.61,0.05,32.36,57.48,2.72,2.16,0.8,-0.303721948,2.2,40.05,1.28,0.63,700,295.85,88.87,31.83,31.16
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Reference_2,5,1702669241,227,2023-12-15T19:40:41Z,12:40:41,1.23,2.16,292.66,211.18,0.05,32.39,57.5,2.72,2.16,0.8,-0.303721948,2.16,40.45,1.31,0.63,699.99,295.17,88.87,31.83,31.2
2023-12-15-1126_logdata,group4,"12:35:10 2nd_ref, 12:35:11 2nd_ref",2,Reference_2,6,1702669311,297,2023-12-15T19:41:51Z,12:41:51,1.25,2.66,292.45,196.1,0.05,32.37,57.44,2.72,2.16,0.8,-0.303721948,2.66,41.5,1.34,0.62,700.02,295.47,88.87,31.82,31.18
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Treatment,1,1702669620,0,2023-12-15T19:47:00Z,12:47:00,0.68,1.22,292.16,204.58,0.03,32.51,56.34,2.65,2.27,0.8,-0.303721948,1.22,19.74,1.07,0.65,700.01,293.58,88.87,31.73,31.72
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Treatment,2,1702669711,91,2023-12-15T19:48:31Z,12:48:31,0.61,1.24,292.01,193.99,0.02,32.57,55.85,2.63,2.3,0.8,-0.303721948,1.24,31.6,1.37,0.62,700.01,293.43,88.86,31.76,31.83
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Treatment,3,1702669838,218,2023-12-15T19:50:38Z,12:50:38,0.55,0.82,292.29,217.41,0.02,32.59,56.16,2.65,2.29,0.8,-0.303721948,0.82,35.06,1.48,0.61,700.01,293.28,88.86,31.76,31.87
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Treatment,4,1702669920,300,2023-12-15T19:52:00Z,12:52:00,0.53,1.03,292.25,198.14,0.02,32.61,56.1,2.64,2.3,0.8,-0.303721948,1.03,36.84,1.51,0.61,699.98,293.43,88.85,31.77,31.87
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Treatment,5,1702669977,357,2023-12-15T19:52:57Z,12:52:57,0.5,1.38,291.78,160.96,0.02,32.66,55.75,2.63,2.32,0.8,-0.303721948,1.38,37.56,1.53,0.61,699.98,293.31,88.85,31.81,31.95
2023-12-15-1126_logdata,group5,"12:43:04 2nd_trt, 12:43:05 2nd_trt",2,Treatment,6,1702670034,414,2023-12-15T19:53:54Z,12:53:54,0.54,1.23,291.8,181.77,0.02,32.66,55.63,2.63,2.33,0.8,-0.303721948,1.23,38.67,1.54,0.61,699.98,293.19,88.86,31.82,31.98
2024-01-17-1057_logdata_lvl3,group1,"11:08:50 trt, 11:08:51 trt",3,BAD reading,1,1705519032,0,2024-01-17T18:17:12Z,11:17:12,1.06,4.26,343.6,255.5,0.09,28.26,65.4,2.76,1.09,0.8,-0.36203061,4.26,28.68,1.09,0.66,700.01,337.44,88.29,29.85,28.26
2024-01-17-1057_logdata_lvl3,group1,"11:08:50 trt, 11:08:51 trt",3,BAD reading,2,1705519068,36,2024-01-17T18:17:48Z,11:17:48,1.09,4.48,329.58,235.23,0.08,28.48,64.92,2.76,1.14,0.8,-0.36203061,4.48,30.48,1.2,0.65,700,330.94,88.29,29.97,28.48
2024-01-17-1057_logdata_lvl3,group1,"11:08:50 trt, 11:08:51 trt",3,BAD reading,3,1705519314,282,2024-01-17T18:21:54Z,11:21:54,0.89,8.27,430.12,221.99,0.07,28.63,63.56,2.79,1.15,0.8,-0.36203061,8.27,12.64,0.69,0.71,699.98,406.25,88.29,30.5,28.63
2024-01-17-1057_logdata_lvl3,group1,"11:08:50 trt, 11:08:51 trt",3,BAD reading,4,1705519363,331,2024-01-17T18:22:43Z,11:22:43,0.91,2.4,341.63,274.2,0.06,28.94,63.29,2.8,1.21,0.8,-0.36203061,2.4,20.34,1.03,0.67,700.04,339.56,88.29,30.63,28.94
2024-01-17-1057_logdata_lvl3,group1,"11:08:50 trt, 11:08:51 trt",3,BAD reading,5,1705519405,373,2024-01-17T18:23:25Z,11:23:25,0.9,5.12,349.04,208.08,0.06,29.11,62.59,2.78,1.26,0.8,-0.36203061,5.12,27.28,1.21,0.65,699.99,356.91,88.29,30.75,29.11
2024-01-17-1057_logdata_lvl3,group1,"11:08:50 trt, 11:08:51 trt",3,BAD reading,6,1705519450,418,2024-01-17T18:24:10Z,11:24:10,0.87,0.28,362.92,346.72,0.06,29.22,62.63,2.8,1.28,0.8,-0.36203061,0.28,30.44,1.34,0.63,699.99,358.03,88.29,30.83,29.22
2024-01-17-1057_logdata_lvl3,group1,"11:08:50 trt, 11:08:51 trt",3,Extra reading,7,1705519490,458,2024-01-17T18:24:50Z,11:24:50,0.91,3.48,344.93,243.27,0.06,29.33,61.99,2.79,1.31,0.8,-0.36203061,3.48,31.4,1.42,0.62,699.94,343.26,88.29,30.93,29.33
2024-01-17-1057_logdata_lvl3,group2,"11:26:21 ref, 11:26:23 ref",3,Reference,1,1705519736,0,2024-01-17T18:28:56Z,11:28:56,1.37,3.01,335.75,278.89,0.1,29.1,61.89,2.83,1.21,0.8,-0.36203061,3.01,28.84,1.15,0.65,699.99,329.73,88.28,31.26,29.1
